poiID,poiCat,poiLon,poiLat,cate
1362,Entertainment,139.7759923,35.69849809,5
1363,Entertainment,139.6666763,35.70605319,5
1364,Shop,139.6483701,35.70592371,3
1365,Restaurant,139.7716123,35.698057,4
1366,Restaurant,139.7748148,35.69831403,4
1367,Store,139.7093582,35.72942171,6
1368,Restaurant,139.70923,35.72900888,4
1369,Entertainment,139.7156936,35.7298267,5
1370,Store,139.7705434,35.70037134,6
1371,Restaurant,139.761007,35.668662,4
1372,Shop,139.7393782,35.62868124,3
1373,Restaurant,139.793613,35.715746,4
1374,Shop,139.809866,35.709914,3
1375,Shop,139.8097931,35.71019474,3
1376,Entertainment,139.8120117,35.71018447,5
1377,Restaurant,139.8199993,35.70970968,4
1378,Shop,139.6979856,35.52817494,3
1379,Restaurant,139.6905452,35.69534506,4
1380,Restaurant,139.7731063,35.69807878,4
1381,Shop,139.7737527,35.69802651,3
1382,Office,139.7426622,35.63006575,8
1383,Shop,139.7394319,35.6286935,3
1384,Shop,139.7919703,35.63451886,3
1385,Store,139.7670552,35.67962704,6
1386,Shop,139.7187996,35.80270449,3
1387,Shop,139.7180754,35.80138185,3
1388,Restaurant,139.6555263,35.85955913,4
1389,Store,139.7187352,35.80301339,6
1390,Store,139.7562593,35.65619785,6
1391,Transport,139.7567314,35.65551788,2
1392,Transport,139.7776794,35.67458965,2
1393,Shop,139.7640225,35.67665487,3
1394,Shop,139.7648478,35.67549605,3
1395,Entertainment,139.762926,35.67734587,5
1396,Shop,139.7683668,35.6802458,3
1397,Store,139.7676265,35.67909543,6
1398,Shop,139.7684097,35.68196261,3
1399,Shop,139.7689945,35.68315215,3
1400,Store,139.768695,35.682521,6
1401,Shop,139.7177052,35.80231292,3
1402,Shop,139.7192475,35.80132964,3
1403,Building,139.695283,35.689179,1
1404,Building,139.7185099,35.80096852,1
1405,Store,139.7681871,35.67816836,6
1406,Store,139.76706,35.67314744,6
1407,Shop,139.7672403,35.672609,3
1408,Shop,139.7653869,35.67430421,3
1409,Entertainment,139.7191948,35.80262836,5
1410,Store,139.7638553,35.67489033,6
1411,Shop,139.6943218,35.82139305,3
1412,Restaurant,139.7180861,35.80150041,4
1413,School,139.7185528,35.80107294,9
1414,Entertainment,139.7182471,35.8011121,5
1415,Store,139.7651267,35.67576623,6
1416,Shop,139.7772866,35.71377154,3
1417,Restaurant,139.6530318,35.85930045,4
1418,Store,139.7664678,35.6807774,6
1419,Transport,139.6572858,35.8587396,2
1420,Entertainment,139.7143119,35.80772664,5
1421,Restaurant,139.7649459,35.69961276,4
1422,Shop,139.7646171,35.69422758,3
1423,Shop,139.766713,35.67763788,3
1424,Restaurant,139.813355,35.69876701,4
1425,Entertainment,139.815681,35.70037025,5
1426,Store,139.7722936,35.698057,6
1427,Transport,139.7432131,35.70108904,2
1428,Transport,139.7300434,35.80013316,2
1429,Building,139.7643328,35.68261621,1
1430,Shop,139.7308276,35.84367089,3
1431,Store,139.5079565,35.69482444,6
1432,Transport,139.7653949,35.677518,2
1433,Restaurant,139.7661839,35.69735501,4
1434,Store,139.7657651,35.67143458,6
1435,Shop,139.7650158,35.67250574,3
1436,Restaurant,139.79793,35.655495,4
1437,Building,139.7345924,35.68039395,1
1438,Store,139.7046912,35.69160046,6
1439,School,139.7747204,35.6824981,9
1440,Restaurant,139.7974107,35.65503692,4
1441,Shop,139.8049441,35.75031305,3
1442,Restaurant,139.8044801,35.75084854,4
1443,Shop,139.7128257,35.64978041,3
1444,Restaurant,139.709774,35.64788093,4
1445,Restaurant,139.7930217,35.65513431,4
1446,Entertainment,139.7938424,35.6565945,5
1447,Building,139.7428885,35.66607852,1
1448,Entertainment,139.7430146,35.66625721,5
1449,Entertainment,139.7666781,35.67287115,5
1450,Entertainment,139.760172,35.672066,5
1451,Shop,139.7208863,35.77783178,3
1452,Restaurant,139.7207093,35.78136125,4
1453,Restaurant,139.7969262,35.65457249,4
1454,Office,139.7126811,35.70810088,8
1455,Restaurant,139.7357592,35.67416477,4
1456,Shop,139.7639894,35.67431947,3
1457,Shop,139.704237,35.66655636,3
1458,Restaurant,139.7125474,35.66474817,4
1459,Shop,139.7046965,35.69160918,3
1460,Restaurant,139.7978631,35.65518879,4
1461,Restaurant,139.736912,35.674518,4
1462,Restaurant,139.7636431,35.67342832,4
1463,Shop,139.7630078,35.67369413,3
1464,Athletic & Sport,139.7527027,35.70476567,12
1465,Store,139.7046643,35.69167889,6
1466,Store,139.7665632,35.67281058,6
1467,Restaurant,139.737768,35.67434,4
1468,Shop,139.7339058,35.68105628,3
1469,Entertainment,139.7440553,35.70282936,5
1470,Restaurant,139.848178,35.76524,4
1471,Shop,139.8050377,35.75016864,3
1472,Store,139.8045382,35.75139693,6
1473,Restaurant,139.8084927,35.76484841,4
1474,Store,139.7733772,35.68559655,6
1475,Building,139.7337312,35.68156565,1
1476,Restaurant,139.7338359,35.68192805,4
1477,Entertainment,139.7660574,35.67432382,5
1478,Entertainment,139.736352,35.67274194,5
1479,Restaurant,139.579556,35.70469782,4
1480,Shop,139.7044793,35.69199258,3
1481,Entertainment,139.7052555,35.69193702,5
1482,Shop,139.7554275,35.66997334,3
1483,Entertainment,139.7954879,35.65605291,5
1484,Store,139.7633785,35.67319963,6
1485,Restaurant,139.6222883,35.70475805,4
1486,Building,139.7299097,35.66152915,1
1487,Store,139.6617973,35.68421532,6
1488,Transport,139.763171,35.672868,2
1489,Restaurant,139.6181479,35.70529212,4
1490,Restaurant,139.7380713,35.67403839,4
1491,Restaurant,139.6207571,35.703231,4
1492,Building,139.7641557,35.67499492,1
1493,Shop,139.7630346,35.67351763,3
1494,Restaurant,139.7280371,35.65906586,4
1495,Restaurant,139.6204644,35.70311524,4
1496,Store,139.8048502,35.74986027,6
1497,Office,139.706805,35.720879,8
1498,Entertainment,139.709326,35.72929542,5
1499,Entertainment,139.7009073,35.69261039,5
1500,Entertainment,139.7394204,35.62871558,5
1501,Restaurant,139.7730365,35.67270708,4
1502,Restaurant,139.7647013,35.67094812,4
1503,School,139.734801,35.718471,9
1504,Restaurant,139.764377,35.72058544,4
1505,Entertainment,139.7733325,35.71703065,5
1506,Museum,139.7764993,35.71636946,13
1507,Building,139.770703,35.62628035,1
1508,Shop,139.73014,35.66575165,3
1509,Building,139.743948,35.66686735,1
1510,Restaurant,139.7474563,35.69994768,4
1511,Restaurant,139.729657,35.665754,4
1512,Office,139.7632488,35.67458205,8
1513,Restaurant,139.8796356,35.63453194,4
1514,Entertainment,139.7611274,35.65699869,5
1515,Entertainment,139.7390996,35.70180815,5
1516,Restaurant,139.7672421,35.67313007,4
1517,Shop,139.6980851,35.69073101,3
1518,Restaurant,139.7639948,35.67434126,4
1519,Restaurant,139.7338951,35.68086455,4
1520,Shop,139.7043379,35.6911688,3
1521,Shop,139.6201198,35.70523552,3
1522,Restaurant,139.737156,35.676911,4
1523,Shop,139.7886512,35.71293275,3
1524,Restaurant,139.8026119,35.75022924,4
1525,Restaurant,139.7108656,35.66285556,4
1526,Transport,139.7043586,35.81565557,2
1527,Restaurant,139.7041784,35.81539645,4
1528,Store,139.7012794,35.81571647,6
1529,Restaurant,139.704872,35.815752,4
1530,Restaurant,139.7049594,35.81539457,4
1531,Transport,139.7014408,35.69039488,2
1532,Entertainment,139.7052222,35.6922627,5
1533,Restaurant,139.7041933,35.81560925,4
1534,Restaurant,139.7027707,35.81456588,4
1535,Restaurant,139.7031891,35.81486387,4
1536,Store,139.7034413,35.81480731,6
1537,Entertainment,139.7723848,35.69914175,5
1538,Restaurant,139.7024113,35.81565122,4
1539,Building,139.8496077,35.70564422,1
1540,Store,139.7041655,35.81548157,6
1541,Restaurant,139.7726636,35.70067053,4
1542,Shop,139.7019017,35.81235818,3
1543,Restaurant,139.7030913,35.81493609,4
1544,Restaurant,139.7045571,35.81556422,4
1545,Restaurant,139.7049943,35.81600358,4
1546,Restaurant,139.7031596,35.81446366,4
1547,Shop,139.7714138,35.70027877,3
1548,Restaurant,139.7040786,35.81530516,4
1549,Entertainment,139.759725,35.67089078,5
1550,Building,139.712373,35.73068893,1
1551,Entertainment,139.7147957,35.7299422,5
1552,Restaurant,139.7162515,35.72955453,4
1553,Entertainment,139.713513,35.72874019,5
1554,Transport,139.7014578,35.68957997,2
1555,Entertainment,139.7058928,35.69001021,5
1556,Entertainment,139.702009,35.69025256,5
1557,Transport,139.7004613,35.68931964,2
1558,Restaurant,139.7011238,35.69387905,4
1559,Shop,139.7737809,35.69796334,3
1560,Transport,139.8145008,35.69690689,2
1561,Restaurant,139.7636998,35.68108242,4
1562,Restaurant,139.7705369,35.70192019,4
1563,Restaurant,139.7722238,35.70205178,4
1564,Restaurant,139.7339179,35.57287022,4
1565,Restaurant,139.7692539,35.70065465,4
1566,Shop,139.7717504,35.70035282,3
1567,Shop,139.8453355,35.70396414,3
1568,Restaurant,139.76941,35.699472,4
1569,Store,139.770556,35.69988183,6
1570,Store,139.7036298,35.81564899,6
1571,Restaurant,139.7746271,35.69901977,4
1572,Shop,139.7057399,35.81521187,3
1573,Restaurant,139.7708666,35.69856235,4
1574,Scenic Lookout,139.7680009,35.69795175,0
1575,Restaurant,139.7565436,35.65607581,4
1576,Restaurant,139.7735971,35.70083713,4
1577,Restaurant,139.7751045,35.69793284,4
1578,Office,139.7023201,35.81293241,8
1579,Building,139.7184777,35.80102508,1
1580,Building,139.7074485,35.81115752,1
1581,Transport,139.9037004,35.7060115,2
1582,Restaurant,139.903539,35.70596704,4
1583,Store,139.9052476,35.70378111,6
1584,Store,139.908359,35.700547,6
1585,Transport,139.8587358,35.71654804,2
1586,Building,139.8637354,35.70253532,1
1587,Transport,139.881671,35.73275145,2
1588,Transport,139.8816741,35.73294462,2
1589,Scenic Lookout,139.7681201,35.70143754,0
1590,Shop,139.8944261,35.69620921,3
1591,Shop,139.903689,35.705641,3
1592,Shop,139.9035823,35.70603764,3
1593,Restaurant,139.7744715,35.69578072,4
1594,Store,139.9071689,35.70472473,6
1595,Transport,139.685934,35.77744721,2
1596,Restaurant,139.6822411,35.77810596,4
1597,Restaurant,139.4769156,35.66618395,4
1598,Restaurant,139.4777226,35.66984828,4
1599,Shop,139.47912,35.670663,3
1600,Store,139.479141,35.67184194,6
1601,Store,139.4798684,35.67286178,6
1602,Restaurant,139.4793937,35.67132999,4
1603,Athletic & Sport,139.472167,35.677186,12
1604,Entertainment,139.481512,35.672603,5
1605,Entertainment,139.5439383,35.65425165,5
1606,Shop,139.768796,35.67985363,3
1607,Scenic Lookout,139.7701129,35.6860083,0
1608,Transport,139.7709739,35.69710947,2
1609,Scenic Lookout,139.7307178,35.68585268,0
1610,Scenic Lookout,139.7311994,35.68607583,0
1611,Office,139.7340345,35.68578826,8
1612,Church,139.73095,35.68516955,11
1613,School,139.7322214,35.68293865,9
1614,Park,139.7283268,35.68350073,7
1615,Scenic Lookout,139.7328182,35.68189612,0
1616,Scenic Lookout,139.7344546,35.68218547,0
1617,Park,139.7287238,35.68299965,7
1618,Building,139.7146475,35.68755724,1
1619,Building,139.7143659,35.68760952,1
1620,Entertainment,139.714696,35.68756564,5
1621,Park,139.7138214,35.68720432,7
1622,Scenic Lookout,139.715184,35.68749297,0
1623,Shop,139.7011895,35.69183137,3
1624,Restaurant,139.7018258,35.6914553,4
1625,Restaurant,139.7080842,35.68955056,4
1626,Building,139.6937954,35.69192886,1
1627,Restaurant,139.6943108,35.69154365,4
1628,Shop,139.6326041,35.66792202,3
1629,Transport,139.6366382,35.65136821,2
1630,Store,139.6363352,35.65142495,6
1631,Shop,139.6357638,35.65149462,3
1632,Church,139.6473938,35.6487484,11
1633,Church,139.6470706,35.64842147,11
1634,School,139.6530582,35.64815674,9
1635,Park,139.654994,35.64669047,7
1636,Building,139.6561271,35.64719217,1
1637,Building,139.6549094,35.6459149,1
1638,Building,139.6532571,35.64662547,1
1639,Restaurant,139.6469852,35.64392094,4
1640,Transport,139.6466053,35.64339954,2
1641,Restaurant,139.6485418,35.6429854,4
1642,Museum,139.6472168,35.64140289,13
1643,School,139.6323252,35.64094078,9
1644,Store,139.634403,35.638826,6
1645,Museum,139.6317136,35.63897022,13
1646,Shop,139.6262,35.63805338,3
1647,Park,139.6223259,35.63005853,7
1648,Building,139.6211404,35.63333731,1
1649,Entertainment,139.6220148,35.63161073,5
1650,Athletic & Sport,139.6247935,35.62830136,12
1651,Shop,139.6277761,35.62854989,3
1652,Office,139.632764,35.62683094,8
1653,Entertainment,139.6313894,35.62648247,5
1654,School,139.6497488,35.62111967,9
1655,Church,139.6528789,35.61919974,11
1656,Park,139.6617758,35.62575056,7
1657,Scenic Lookout,139.6459241,35.60494022,0
1658,Scenic Lookout,139.6464571,35.60748457,0
1659,Church,139.6468359,35.60377544,11
1660,Scenic Lookout,139.6421528,35.60563783,0
1661,School,139.6370524,35.61407536,9
1662,Transport,139.621135,35.63704322,2
1663,Museum,139.6127665,35.65943198,13
1664,Shop,139.6165745,35.65933042,3
1665,Transport,139.6321213,35.66677365,2
1666,Park,139.7072446,35.68850489,7
1667,Park,139.7040796,35.69351526,7
1668,Scenic Lookout,139.7075992,35.69020931,0
1669,Scenic Lookout,139.6994862,35.69214083,0
1670,Scenic Lookout,139.7043639,35.690882,0
1671,Entertainment,139.7012314,35.69193895,5
1672,Shop,139.7012901,35.69554764,3
1673,Scenic Lookout,139.7073649,35.68563211,0
1674,Park,139.706929,35.687101,7
1675,Scenic Lookout,139.7081478,35.68692007,0
1676,Scenic Lookout,139.7058767,35.69208407,0
1677,Restaurant,139.6969047,35.68957452,4
1678,Office,139.695864,35.68863703,8
1679,Store,139.6964297,35.68990104,6
1680,Entertainment,139.6971649,35.68961373,5
1681,Building,139.471581,35.67501124,1
1682,Restaurant,139.7031784,35.67144329,4
1683,Building,139.7021439,35.67007406,1
1684,Park,139.7003889,35.66899411,7
1685,Museum,139.7025132,35.67306878,13
1686,Building,139.7028351,35.67019692,1
1687,Building,139.700033,35.67556,1
1688,Building,139.699434,35.67558321,1
1689,Museum,139.6981359,35.67943531,13
1690,School,139.6928251,35.67525202,9
1691,Shop,139.6932864,35.67447635,3
1692,Entertainment,139.6966767,35.66725087,5
1693,Shop,139.701652,35.690422,3
1694,Store,139.7023442,35.69172028,6
1695,Restaurant,139.6502826,35.66885356,4
1696,Shop,139.6502184,35.66857015,3
1697,Restaurant,139.6503255,35.66868687,4
1698,Building,139.6457309,35.66922073,1
1699,Restaurant,139.5781714,35.70059024,4
1700,Entertainment,139.576782,35.70251789,5
1701,Restaurant,139.643724,35.676199,4
1702,Store,139.6431506,35.67512129,6
1703,Transport,139.6665502,35.66162867,2
1704,Entertainment,139.6686547,35.66146119,5
1705,Park,139.6799187,35.66256704,7
1706,Scenic Lookout,139.6801651,35.66213424,0
1707,Museum,139.6808839,35.66277057,13
1708,Entertainment,139.6792102,35.66082235,5
1709,Store,139.6837324,35.65865179,6
1710,Park,139.680736,35.658459,7
1711,Entertainment,139.685626,35.6593448,5
1712,School,139.6849823,35.66050418,9
1713,School,139.6866989,35.65948428,9
1714,Building,139.6868227,35.65261425,1
1715,Transport,139.6860445,35.65123744,2
1716,Transport,139.6873856,35.6515077,2
1717,Park,139.6835575,35.6517809,7
1718,Transport,139.6779898,35.64722923,2
1719,Scenic Lookout,139.6690285,35.64364367,0
1720,Store,139.6686946,35.64559957,6
1721,Restaurant,139.6701759,35.64369113,4
1722,Building,139.6697262,35.64374621,1
1723,Transport,139.6711582,35.64351289,2
1724,Museum,139.6449108,35.64799154,13
1725,Restaurant,139.64043,35.665974,4
1726,Restaurant,139.6969236,35.68958429,4
1727,School,139.7621012,35.6986669,9
1728,Scenic Lookout,139.7618761,35.69896851,0
1729,Museum,139.7618651,35.69865819,13
1730,Building,139.7627476,35.69848393,1
1731,Church,139.7654164,35.69803958,11
1732,Transport,139.7655183,35.69974729,2
1733,Scenic Lookout,139.7664356,35.7007841,0
1734,Building,139.7672845,35.70220751,1
1735,Museum,139.7638822,35.70419284,13
1736,Scenic Lookout,139.766522,35.700129,0
1737,Museum,139.7611034,35.70861637,13
1738,Transport,139.7605864,35.70749526,2
1739,Transport,139.7599286,35.70668668,2
1740,Museum,139.7191599,35.70884722,13
1741,Scenic Lookout,139.7219029,35.70957683,0
1742,School,139.7208488,35.70901711,9
1743,School,139.721568,35.708982,9
1744,Park,139.7134781,35.70368099,7
1745,Scenic Lookout,139.713544,35.703735,0
1746,Transport,139.7048467,35.69086743,2
1747,Building,139.782304,35.656468,1
1748,Office,139.782298,35.657331,8
1749,Shop,139.7819051,35.65780551,3
1750,Building,139.7814184,35.65646373,1
1751,Store,139.6973661,35.68969869,6
1752,Shop,139.4818484,35.67214047,3
1753,Restaurant,139.6989078,35.68926804,4
1754,Transport,139.764998,35.67121668,2
1755,Shop,139.7697991,35.66515893,3
1756,Shop,139.7685201,35.66528572,3
1757,Building,139.7679216,35.66397784,1
1758,Shop,139.7695934,35.66360443,3
1759,Restaurant,139.7697079,35.66364224,4
1760,Museum,139.7736883,35.66303643,13
1761,Transport,139.774906,35.66225192,2
1762,Building,139.7770143,35.65923148,1
1763,Building,139.7772767,35.65969817,1
1764,Building,139.7785109,35.66671046,1
1765,Museum,139.7747304,35.66767549,13
1766,Shop,139.7771859,35.66732496,3
1767,Shop,139.812242,35.71035,3
1768,Museum,139.8068209,35.7138794,13
1769,Building,139.8067948,35.71499966,1
1770,Transport,139.8033643,35.71414379,2
1771,Park,139.8011666,35.71349447,7
1772,Museum,139.714506,35.643138,13
1773,Shop,139.7130382,35.6429636,3
1774,Shop,139.7104311,35.64629416,3
1775,Office,139.7145064,35.64343298,8
1776,Office,139.7079849,35.64482071,8
1777,Store,139.712186,35.646284,6
1778,Transport,139.6990907,35.64431502,2
1779,Building,139.7002816,35.64380933,1
1780,Restaurant,139.698742,35.644354,4
1781,Building,139.6986991,35.64326004,1
1782,Shop,139.698405,35.643312,3
1783,Museum,139.7896206,35.71740606,13
1784,Office,139.789301,35.71740154,8
1785,Building,139.7893846,35.71739299,1
1786,Shop,139.7888964,35.71445304,3
1787,Shop,139.7960901,35.71177867,3
1788,Shop,139.7928447,35.71291986,3
1789,Shop,139.7349787,35.60624407,3
1790,Store,139.7353127,35.60574112,6
1791,Scenic Lookout,139.7355572,35.60903575,0
1792,Store,139.7340238,35.60565527,6
1793,Museum,139.7301453,35.59673114,13
1794,Museum,139.7168057,35.56234471,13
1795,Scenic Lookout,139.716922,35.562408,0
1796,School,139.7452066,35.64700803,9
1797,Shop,139.7599245,35.73831847,3
1798,Office,139.7593331,35.73809154,8
1799,Transport,139.7610283,35.73792608,2
1800,Transport,139.7988741,35.73313214,2
1801,Museum,139.7958275,35.736841,13
1802,Building,139.7954786,35.73742098,1
1803,Building,139.7961009,35.73744711,1
1804,Transport,139.7974312,35.7393804,2
1805,Transport,139.798929,35.73208509,2
1806,Scenic Lookout,139.7988042,35.73243331,0
1807,Scenic Lookout,139.8028493,35.75053508,0
1808,Transport,139.8039088,35.75230735,2
1809,Entertainment,139.709571,35.728925,5
1810,Restaurant,139.7029866,35.71371628,4
1811,Entertainment,139.7039041,35.71344683,5
1812,Shop,139.7045517,35.71312893,3
1813,Shop,139.774186,35.71101,3
1814,Athletic & Sport,139.7744209,35.71454042,12
1815,Entertainment,139.7754543,35.71501456,5
1816,Scenic Lookout,139.7753445,35.71520242,0
1817,Transport,139.8669004,35.75086595,2
1818,Transport,139.8753119,35.75649928,2
1819,Building,139.875623,35.75691066,1
1820,Building,139.8775299,35.7631824,1
1821,Park,139.8815346,35.7582841,7
1822,Transport,139.8837528,35.7594638,2
1823,Transport,139.876492,35.75768336,2
1824,Transport,139.8293495,35.73090667,2
1825,Shop,139.8170669,35.72046952,3
1826,Museum,139.8193912,35.724598,13
1827,Transport,139.8194844,35.72495361,2
1828,Transport,139.8183042,35.72241461,2
1829,Office,139.8137927,35.71231007,8
1830,Transport,139.8401856,35.74757458,2
1831,Restaurant,139.8405343,35.74776615,4
1832,Park,139.8415427,35.74812262,7
1833,Building,139.8433666,35.75289977,1
1834,Transport,139.8562927,35.74588638,2
1835,Restaurant,139.8567989,35.74618566,4
1836,Transport,139.8594761,35.74558925,2
1837,Transport,139.8638284,35.74945396,2
1838,Scenic Lookout,139.9018703,35.73400312,0
1839,Transport,139.8994303,35.73411164,2
1840,Scenic Lookout,139.8967323,35.73864427,0
1841,Transport,139.9006319,35.73672429,2
1842,Transport,139.861863,35.74946,2
1843,Transport,139.8275149,35.74764424,2
1844,Transport,139.8192859,35.74604205,2
1845,Transport,139.8171401,35.7450842,2
1846,Transport,139.8190713,35.74571115,2
1847,Transport,139.8233145,35.74426784,2
1848,Scenic Lookout,139.818321,35.74289056,0
1849,Transport,139.8120546,35.74086952,2
1850,Restaurant,139.781402,35.744287,4
1851,Store,139.5174274,35.67686654,6
1852,Shop,139.4791609,35.67104427,3
1853,Store,139.4815582,35.67120797,6
1854,Store,139.4858178,35.67134575,6
1855,Shop,139.471936,35.67499101,3
1856,Shop,139.472069,35.674995,3
1857,Store,139.7031489,35.69272016,6
1858,Shop,139.698801,35.68940896,3
1859,Store,139.7018641,35.69163314,6
1860,Store,139.7571713,35.65690614,6
1861,Shop,139.7628039,35.65452625,3
1862,Transport,139.7661419,35.68228287,2
1863,Restaurant,139.6969382,35.68956363,4
1864,Store,139.6980452,35.6900396,6
1865,Shop,139.701376,35.68938724,3
1866,Shop,139.69765,35.688873,3
1867,Store,139.698848,35.68857948,6
1868,Restaurant,139.6983194,35.6913453,4
1869,Shop,139.6986662,35.69017666,3
1870,Transport,139.7562915,35.65534353,2
1871,Transport,139.762643,35.65405768,2
1872,Office,139.7636032,35.65592761,8
1873,Transport,139.7607708,35.65084513,2
1874,Park,139.755053,35.64151,7
1875,Park,139.7752333,35.62859349,7
1876,Athletic & Sport,139.7779799,35.63307571,12
1877,Entertainment,139.7905219,35.63311931,5
1878,Scenic Lookout,139.791643,35.63275307,0
1879,Museum,139.7904575,35.63313675,13
1880,Building,139.7870082,35.62869378,1
1881,Museum,139.7855115,35.63081283,13
1882,Transport,139.7749551,35.63517716,2
1883,Scenic Lookout,139.7759037,35.63569947,0
1884,Transport,139.7561789,35.63745304,2
1885,Transport,139.7572692,35.64701156,2
1886,Office,139.7571445,35.65679936,8
1887,Entertainment,139.7573541,35.65646007,5
1888,Building,139.7582674,35.65649487,1
1889,Office,139.7593653,35.6568691,8
1890,Entertainment,139.7532703,35.64625271,5
1891,Transport,139.7392094,35.62804884,2
1892,Factory,139.7558141,35.62058767,10
1893,Building,139.7615966,35.60112904,1
1894,Transport,139.7678947,35.60124131,2
1895,Shop,139.7603846,35.58100025,3
1896,Park,139.7606655,35.58396366,7
1897,Building,139.7650358,35.59467238,1
1898,Park,139.7500426,35.61712452,7
1899,Transport,139.7453967,35.6233343,2
1900,Restaurant,139.741577,35.628882,4
1901,Office,139.7416306,35.63225602,8
1902,Transport,139.7474557,35.63947162,2
1903,Scenic Lookout,139.7483763,35.64711153,0
1904,Scenic Lookout,139.7485775,35.64724884,0
1905,Scenic Lookout,139.7822196,35.68432017,0
1906,Shop,139.5436339,35.65064461,3
1907,Transport,139.7599983,35.65246668,2
1908,Transport,139.7592849,35.64912329,2
1909,Transport,139.7576809,35.64181269,2
1910,Office,139.7764671,35.62791765,8
1911,Park,139.784227,35.626696,7
1912,Transport,139.7863441,35.62762824,2
1913,Shop,139.7940731,35.62977947,3
1914,Scenic Lookout,139.7917473,35.63026222,0
1915,Shop,139.7948992,35.63019805,3
1916,Transport,139.8034286,35.64066176,2
1917,Transport,139.8007786,35.65039179,2
1918,Transport,139.789272,35.65888715,2
1919,Transport,139.7748256,35.67005747,2
1920,Scenic Lookout,139.8647118,35.68431554,0
1921,Shop,139.8649585,35.68427197,3
1922,Transport,139.8643255,35.6838101,2
1923,Scenic Lookout,139.8474571,35.68306719,0
1924,Transport,139.8552489,35.68649411,2
1925,Shop,139.6984202,35.68990347,3
1926,Store,139.5443353,35.6536,6
1927,Shop,139.5431323,35.65356839,3
1928,Shop,139.5443326,35.65104347,3
1929,Restaurant,139.4797209,35.67156749,4
1930,Entertainment,139.47945,35.67173527,5
1931,Restaurant,139.4784853,35.6722612,4
1932,Transport,139.6458757,35.79187911,2
1933,Building,139.646337,35.79386765,1
1934,Museum,139.6432579,35.78545194,13
1935,Park,139.6438158,35.7856173,7
1936,Scenic Lookout,139.643333,35.78453808,0
1937,Church,139.6442074,35.78184431,11
1938,Scenic Lookout,139.6444568,35.7809043,0
1939,Entertainment,139.6444917,35.78421605,5
1940,Park,139.6576072,35.78431903,7
1941,Building,139.6418738,35.7944246,1
1942,Transport,139.654212,35.79021254,2
1943,School,139.7505509,35.72344949,9
1944,Building,139.7505462,35.72195732,1
1945,Transport,139.7553152,35.70207356,2
1946,Transport,139.7117722,35.59634728,2
1947,Transport,139.7116756,35.59569298,2
1948,Transport,139.7126842,35.59355554,2
1949,Church,139.7100449,35.59082915,11
1950,Museum,139.7105017,35.58871321,13
1951,Scenic Lookout,139.7063226,35.5770978,0
1952,Church,139.7052611,35.57898863,11
1953,Building,139.705041,35.57707185,1
1954,Church,139.706617,35.579101,11
1955,Building,139.7065365,35.57706487,1
1956,Store,139.759973,35.695364,6
1957,Restaurant,139.7589576,35.69540169,4
1958,Shop,139.7596054,35.69614558,3
1959,Store,139.7597341,35.69583844,6
1960,Transport,139.8372459,35.63584863,2
1961,Park,139.8377342,35.64739878,7
1962,Factory,139.8345691,35.64994716,10
1963,Transport,139.8243177,35.65519533,2
1964,Transport,139.8207504,35.65737035,2
1965,Transport,139.8136908,35.6592402,2
1966,Transport,139.8070389,35.66032112,2
1967,Factory,139.8162603,35.66311924,10
1968,Transport,139.8052311,35.66480156,2
1969,Park,139.7953176,35.68020222,7
1970,Restaurant,139.7745144,35.70646889,4
1971,Restaurant,139.480322,35.699325,4
1972,Transport,139.5497051,35.70716802,2
1973,Transport,139.52611,35.712633,2
1974,Scenic Lookout,139.524875,35.71574556,0
1975,Transport,139.5079994,35.71247559,2
1976,Store,139.4969036,35.71939313,6
1977,Museum,139.4969324,35.71643922,13
1978,Store,139.501491,35.741528,6
1979,Office,139.5008531,35.74166422,8
1980,Transport,139.5198977,35.77209986,2
1981,Restaurant,139.518848,35.770941,4
1982,Shop,139.5205522,35.77325759,3
1983,Office,139.4787238,35.71272766,8
1984,Office,139.4743292,35.70356397,8
1985,Transport,139.480623,35.696251,2
1986,Building,139.4853508,35.6957328,1
1987,Store,139.4875556,35.69779997,6
1988,Transport,139.4910494,35.6973772,2
1989,Scenic Lookout,139.514947,35.693053,0
1990,Transport,139.5229769,35.68825436,2
1991,Park,139.5240099,35.68371733,7
1992,Transport,139.5278778,35.68266547,2
1993,Building,139.5598197,35.68337437,1
1994,Building,139.5591116,35.67978391,1
1995,Restaurant,139.5608989,35.70376387,4
1996,Restaurant,139.560179,35.701435,4
1997,Restaurant,139.5607148,35.70386588,4
1998,Restaurant,139.5611128,35.6986701,4
1999,Restaurant,139.5609677,35.70006313,4
2000,Restaurant,139.562314,35.700804,4
2001,Restaurant,139.561512,35.700571,4
2002,Shop,139.5609983,35.70183008,3
2003,Store,139.5609596,35.70246126,6
2004,Store,139.560809,35.70162025,6
2005,Shop,139.5610133,35.7001645,3
2006,Store,139.560883,35.700186,6
2007,Restaurant,139.5615207,35.70208832,4
2008,Restaurant,139.561877,35.70042906,4
2009,Restaurant,139.560418,35.701472,4
2010,Restaurant,139.564853,35.7013,4
2011,Restaurant,139.5130688,35.79463781,4
2012,Restaurant,139.4769555,35.66695887,4
2013,Entertainment,139.4774276,35.66722908,5
2014,Restaurant,139.477122,35.668192,4
2015,Entertainment,139.8080528,35.67967933,5
2016,School,139.8021106,35.6810591,9
2017,Restaurant,139.760172,35.708687,4
